year,sex,profession,income,age,ethnicity,net_worth,happiness
111,M,civil servant,6171.59,44,hyperborean,57601.40,106.96
111,F,farmer,2021.60,44,atlantean,17463.69,101.02
111,M,fisher,3629.05,43,hyperborean,18472.45,103.95
111,F,craftsman,4651.38,43,atlantean,44221.67,105.57
111,F,civil servant,5549.40,43,arcadian,54436.64,95.36
111,F,service provider,5536.88,43,arcadian,54395.26,95.34
111,M,fisher,3613.36,43,atlantean,27517.45,103.96
111,M,fisher,3834.13,43,atlantean,27786.50,104.25
111,F,craftsman,4617.70,42,arcadian,42677.82,94.74
111,M,farmer,1969.86,42,arcadian,16054.54,90.01
111,F,homemaker,-88.96,42,arcadian,-5572.64,89.19
111,F,unemployed,-89.30,42,arcadian,-5571.48,50.30
111,F,unemployed,-87.54,42,hyperborean,-5546.86,61.41
111,F,unemployed,-94.45,42,arcadian,-5591.92,50.30
111,F,service provider,5617.91,41,hyperborean,49397.36,109.81
111,M,fisher,3464.24,41,hyperborean,25941.25,107.05
111,M,homemaker,-73.58,41,atlantean,-4823.51,103.30
111,M,civil servant,5645.82,41,arcadian,49577.88,98.71
111,M,fisher,3621.07,41,hyperborean,25838.95,107.25
111,F,farmer,1947.90,41,atlantean,16053.33,104.05
111,M,craftsman,4483.51,41,atlantean,40570.24,108.70
111,F,unemployed,-59.72,40,arcadian,-3857.33,83.30
111,M,service provider,4993.42,40,arcadian,46559.12,128.15
111,F,homemaker,-56.73,40,hyperborean,-3863.79,133.30
111,M,farmer,1884.30,40,hyperborean,15417.05,133.85
111,M,fisher,3493.85,40,atlantean,24472.69,137.05
111,X,civil servant,5440.53,40,hyperborean,47167.89,139.65
111,M,fisher,3494.90,40,atlantean,24372.71,137.07
111,F,unemployed,-41.90,39,atlantean,-3075.05,94.41
111,F,service provider,5230.80,39,arcadian,44586.62,128.34
111,F,farmer,1685.09,39,atlantean,14697.75,133.17
111,M,fisher,3423.91,39,atlantean,23764.96,136.93
111,M,farmer,1817.51,39,arcadian,14808.20,122.46
111,F,farmer,1707.42,39,arcadian,14843.44,122.15
111,F,service provider,5074.51,38,arcadian,41844.08,128.20
111,M,craftsman,3937.84,38,arcadian,34447.01,126.94
111,F,farmer,1671.13,38,arcadian,14226.49,122.00
111,F,fisher,3301.57,38,arcadian,22768.51,125.65
111,M,service provider,4789.41,38,arcadian,41980.54,127.94
111,M,craftsman,3766.75,38,hyperborean,34456.65,137.82
111,F,farmer,1452.56,37,arcadian,4199.47,121.03
111,F,fisher,3056.76,37,hyperborean,21514.69,136.33
111,F,fisher,3221.77,37,arcadian,21496.81,125.51
111,F,fisher,3255.08,37,atlantean,21596.22,136.66
111,F,unemployed,-13.35,37,arcadian,-1404.57,83.30
111,M,craftsman,3758.94,36,atlantean,30961.29,137.80
111,F,craftsman,3667.66,36,hyperborean,30812.15,137.68
111,F,fisher,3165.80,36,arcadian,20811.87,125.40
111,M,farmer,1614.19,36,atlantean,13385.48,132.84
111,F,civil servant,4655.49,35,hyperborean,35247.45,138.84
111,M,civil servant,4290.90,35,atlantean,35252.46,138.49
111,M,fisher,3068.22,35,atlantean,19941.14,136.31
111,F,homemaker,9.46,35,arcadian,16.33,122.19
111,F,service provider,4209.38,34,hyperborean,32921.81,138.38
111,M,civil servant,4147.32,34,arcadian,33273.57,127.23
111,F,craftsman,3444.66,34,hyperborean,27556.68,137.32
111,M,homemaker,28.60,33,hyperborean,1414.01,133.30
111,F,unemployed,29.11,33,arcadian,1392.12,83.30
111,M,farmer,1475.88,33,arcadian,12584.17,121.13
111,M,fisher,2639.11,32,hyperborean,17646.34,135.55
111,F,homemaker,36.56,32,atlantean,2052.08,133.30
111,F,homemaker,35.57,32,arcadian,2048.56,122.19
111,F,fisher,2689.04,31,atlantean,16640.64,135.56
111,M,farmer,1387.02,31,hyperborean,11764.49,131.73
111,M,homemaker,47.78,31,hyperborean,2789.91,133.30
111,M,civil servant,3955.97,31,hyperborean,27631.38,138.06
111,F,farmer,1317.81,30,atlantean,11342.78,131.36
111,F,homemaker,54.65,30,atlantean,3416.63,133.30
111,M,fisher,2453.20,30,hyperborean,15925.06,135.08
111,F,homemaker,55.90,30,hyperborean,3436.20,133.30
111,F,service provider,3697.96,29,arcadian,24235.19,126.59
111,F,farmer,1265.51,29,arcadian,10988.31,119.99
111,M,homemaker,59.58,29,arcadian,4023.37,122.19
111,F,homemaker,58.85,29,hyperborean,4018.69,133.30
111,F,homemaker,59.85,29,hyperborean,4038.34,133.30
111,M,farmer,1348.36,29,arcadian,11044.42,120.40
111,M,fisher,2370.41,28,atlantean,14647.53,134.88
111,M,homemaker,67.54,28,hyperborean,4693.27,133.30
111,M,homemaker,67.14,28,atlantean,4696.44,133.30
111,F,unemployed,63.40,28,atlantean,4685.98,94.41
111,F,unemployed,65.42,28,arcadian,4696.48,83.30
111,M,civil servant,3461.59,28,hyperborean,22571.59,137.35
111,X,farmer,1212.03,27,arcadian,10274.68,119.53
111,F,service provider,3406.49,27,atlantean,20975.22,137.25
111,M,farmer,1198.52,27,arcadian,10293.35,119.49
111,F,civil servant,3334.19,27,hyperborean,20857.97,137.17
111,F,service provider,3259.96,27,arcadian,21018.25,125.97
111,F,homemaker,74.43,27,hyperborean,5257.27,133.30
111,M,service provider,3323.15,26,atlantean,19626.53,137.15
111,F,homemaker,72.67,26,hyperborean,5806.62,133.30
111,F,farmer,1169.46,26,hyperborean,10679.00,130.39
111,F,civil servant,3268.78,26,hyperborean,19457.71,137.03
111,M,service provider,3170.51,26,atlantean,19221.11,136.89
111,F,homemaker,77.70,26,arcadian,5809.94,122.19
111,M,fisher,2121.88,25,arcadian,12891.22,123.08
111,F,homemaker,75.66,25,hyperborean,6221.78,133.30
111,M,farmer,1082.15,25,hyperborean,6955.92,128.20
111,F,service provider,3209.81,25,arcadian,18232.89,125.81
111,F,craftsman,2394.73,25,atlantean,16209.03,135.39
111,F,craftsman,2380.03,24,hyperborean,15116.25,135.33
111,F,unemployed,81.53,24,hyperborean,6695.80,94.41
111,X,service provider,2885.30,24,atlantean,16738.21,136.38
111,M,farmer,1109.92,24,atlantean,10739.25,129.94
111,M,service provider,2976.29,24,arcadian,16937.41,125.44
111,F,fisher,1956.82,24,hyperborean,12496.12,133.71
111,M,farmer,1061.44,23,arcadian,10407.21,118.38
111,M,farmer,993.68,23,arcadian,10394.65,117.81
111,M,homemaker,85.82,23,arcadian,7260.20,122.19
111,F,craftsman,2211.96,23,atlantean,14142.39,134.90
111,M,fisher,1912.58,23,atlantean,11800.69,133.45
111,M,craftsman,2227.50,23,atlantean,14110.44,134.92
111,F,fisher,1936.42,22,arcadian,11649.49,122.37
111,F,homemaker,81.35,22,atlantean,7718.83,133.30
111,M,civil servant,2667.03,22,hyperborean,14571.52,135.96
111,F,fisher,1916.70,22,hyperborean,11693.38,133.50
111,F,craftsman,2197.58,22,hyperborean,13432.05,134.84
111,F,farmer,1033.97,22,hyperborean,10253.78,129.23
111,M,civil servant,2660.34,21,hyperborean,13528.09,135.91
111,F,farmer,1013.24,21,atlantean,10474.11,129.01
111,M,fisher,1792.57,21,atlantean,11339.71,133.04
111,F,unemployed,89.72,21,arcadian,8134.79,83.31
111,M,fisher,1845.25,21,atlantean,11377.50,133.24
111,F,civil servant,2527.11,20,arcadian,12499.84,124.51
111,M,craftsman,2061.70,20,hyperborean,11876.93,134.44
111,F,unemployed,87.17,20,hyperborean,8638.09,94.45
111,F,farmer,955.93,20,atlantean,10366.24,128.35
111,M,homemaker,90.61,20,arcadian,8643.57,122.20
111,F,civil servant,2560.88,20,atlantean,12622.08,135.73
111,M,farmer,922.86,20,hyperborean,10334.51,128.00
111,M,homemaker,85.13,19,arcadian,9069.75,122.00
111,M,farmer,896.94,19,arcadian,10270.17,116.51
111,F,craftsman,1976.16,19,atlantean,11251.89,133.87
111,F,unemployed,87.55,19,atlantean,9075.69,94.50
111,M,civil servant,2414.40,19,atlantean,11695.74,135.07
111,F,fisher,1586.33,19,atlantean,10617.55,131.95
111,F,homemaker,85.52,19,hyperborean,9076.11,133.00
111,F,farmer,828.69,18,arcadian,10130.57,114.24
111,F,service provider,2187.72,18,arcadian,10810.08,121.41
111,M,craftsman,1868.86,18,hyperborean,10650.65,130.54
111,M,homemaker,86.49,18,arcadian,9518.93,120.00
111,M,service provider,2250.68,18,hyperborean,10841.56,131.56
111,M,farmer,837.16,18,arcadian,10134.80,114.36
111,M,unemployed,88.03,18,atlantean,9520.47,95.00
111,F,civil servant,2350.77,18,atlantean,10891.61,131.79
111,M,homemaker,82.99,18,hyperborean,9515.43,130.00
111,M,child,0.00,17,arcadian,10000.00,100.00
111,F,child,0.00,17,arcadian,10000.00,100.00
111,M,child,0.00,17,hyperborean,10000.00,100.00
111,F,child,0.00,17,atlantean,10000.00,100.00
111,M,child,0.00,17,hyperborean,10000.00,100.00
111,M,child,0.00,17,arcadian,10000.00,100.00
111,F,child,0.00,17,arcadian,10000.00,100.00
111,M,child,0.00,17,arcadian,10000.00,100.00
111,F,child,0.00,17,hyperborean,10000.00,100.00
111,M,child,0.00,16,arcadian,10000.00,100.00
111,F,child,0.00,16,atlantean,10000.00,100.00
111,X,child,0.00,16,arcadian,10000.00,100.00
111,X,child,0.00,16,atlantean,10000.00,100.00
111,F,child,0.00,16,hyperborean,10000.00,100.00
111,M,child,0.00,16,arcadian,10000.00,100.00
111,F,child,0.00,16,arcadian,10000.00,100.00
111,X,child,0.00,16,arcadian,10000.00,100.00
111,M,child,0.00,16,hyperborean,10000.00,100.00
111,M,child,0.00,16,atlantean,10000.00,100.00
111,M,child,0.00,15,atlantean,10000.00,100.00
111,M,child,0.00,15,atlantean,10000.00,100.00
111,M,child,0.00,15,hyperborean,10000.00,100.00
111,X,child,0.00,15,arcadian,10000.00,100.00
111,M,child,0.00,15,hyperborean,10000.00,100.00
111,F,child,0.00,15,arcadian,10000.00,100.00
111,F,child,0.00,15,atlantean,10000.00,100.00
111,F,child,0.00,15,arcadian,10000.00,100.00
111,X,child,0.00,14,atlantean,10000.00,100.00
111,F,child,0.00,14,hyperborean,10000.00,100.00
111,M,child,0.00,14,arcadian,10000.00,100.00
111,F,child,0.00,14,arcadian,10000.00,100.00
111,M,child,0.00,14,hyperborean,10000.00,100.00
111,M,child,0.00,14,arcadian,10000.00,100.00
111,F,child,0.00,14,arcadian,10000.00,100.00
111,M,child,0.00,13,atlantean,10000.00,100.00
111,M,child,0.00,13,arcadian,10000.00,100.00
111,F,child,0.00,13,hyperborean,10000.00,100.00
111,F,child,0.00,13,atlantean,10000.00,100.00
111,F,child,0.00,13,hyperborean,10000.00,100.00
111,X,child,0.00,13,atlantean,10000.00,100.00
111,F,child,0.00,13,hyperborean,10000.00,100.00
111,M,child,0.00,12,arcadian,10000.00,100.00
111,F,child,0.00,12,arcadian,10000.00,100.00
111,M,child,0.00,12,hyperborean,10000.00,100.00
111,M,child,0.00,12,atlantean,10000.00,100.00
111,F,child,0.00,12,arcadian,10000.00,100.00
111,F,child,0.00,12,arcadian,10000.00,100.00
111,F,child,0.00,12,atlantean,10000.00,100.00
111,M,child,0.00,11,arcadian,10000.00,100.00
111,M,child,0.00,11,atlantean,10000.00,100.00
111,M,child,0.00,11,atlantean,10000.00,100.00
111,F,child,0.00,11,arcadian,10000.00,100.00
111,F,child,0.00,11,atlantean,10000.00,100.00
111,M,child,0.00,11,arcadian,10000.00,100.00
111,F,child,0.00,11,hyperborean,10000.00,100.00
111,M,child,0.00,11,hyperborean,10000.00,100.00
111,F,child,0.00,11,atlantean,10000.00,100.00
111,F,child,0.00,10,arcadian,10000.00,100.00
111,F,child,0.00,10,hyperborean,10000.00,100.00
111,F,child,0.00,10,arcadian,10000.00,100.00
111,F,child,0.00,10,arcadian,10000.00,100.00
111,F,child,0.00,10,atlantean,10000.00,100.00
111,M,child,0.00,10,atlantean,10000.00,100.00
111,M,child,0.00,10,atlantean,10000.00,100.00
111,M,child,0.00,10,atlantean,10000.00,100.00
111,F,child,0.00,9,arcadian,10000.00,100.00
111,F,child,0.00,9,arcadian,10000.00,100.00
111,F,child,0.00,9,arcadian,10000.00,100.00
111,M,child,0.00,9,hyperborean,10000.00,100.00
111,F,child,0.00,9,arcadian,10000.00,100.00
111,F,child,0.00,9,hyperborean,10000.00,100.00
111,M,child,0.00,9,arcadian,10000.00,100.00
111,F,child,0.00,9,atlantean,10000.00,100.00
111,F,child,0.00,9,arcadian,10000.00,100.00
111,M,child,0.00,8,atlantean,10000.00,100.00
111,F,child,0.00,8,atlantean,10000.00,100.00
111,M,child,0.00,8,atlantean,10000.00,100.00
111,F,child,0.00,8,arcadian,10000.00,100.00
111,M,child,0.00,8,atlantean,10000.00,100.00
111,M,child,0.00,8,hyperborean,10000.00,100.00
111,F,child,0.00,8,arcadian,10000.00,100.00
111,M,child,0.00,8,atlantean,10000.00,100.00
111,M,child,0.00,8,hyperborean,10000.00,100.00
111,F,child,0.00,7,arcadian,10000.00,100.00
111,M,child,0.00,7,arcadian,10000.00,100.00
111,M,child,0.00,7,hyperborean,10000.00,100.00
111,X,child,0.00,7,hyperborean,10000.00,100.00
111,M,child,0.00,7,atlantean,10000.00,100.00
111,F,child,0.00,7,hyperborean,10000.00,100.00
111,F,child,0.00,7,atlantean,10000.00,100.00
111,M,child,0.00,7,hyperborean,10000.00,100.00
111,F,child,0.00,7,hyperborean,10000.00,100.00
111,F,child,0.00,6,arcadian,10000.00,100.00
111,M,child,0.00,6,atlantean,10000.00,100.00
111,F,child,0.00,6,atlantean,10000.00,100.00
111,M,child,0.00,6,arcadian,10000.00,100.00
111,X,child,0.00,6,arcadian,10000.00,100.00
111,F,child,0.00,6,arcadian,10000.00,100.00
111,M,child,0.00,6,arcadian,10000.00,100.00
111,F,child,0.00,6,arcadian,10000.00,100.00
111,X,child,0.00,6,arcadian,10000.00,100.00
111,F,child,0.00,5,atlantean,10000.00,100.00
111,M,child,0.00,5,atlantean,10000.00,100.00
111,F,child,0.00,5,hyperborean,10000.00,100.00
111,F,child,0.00,5,arcadian,10000.00,100.00
111,M,child,0.00,5,hyperborean,10000.00,100.00
111,M,child,0.00,5,arcadian,10000.00,100.00
111,M,child,0.00,5,hyperborean,10000.00,100.00
111,F,child,0.00,5,arcadian,10000.00,100.00
111,F,child,0.00,5,hyperborean,10000.00,100.00
111,F,child,0.00,4,atlantean,10000.00,100.00
111,F,child,0.00,4,arcadian,10000.00,100.00
111,M,child,0.00,4,atlantean,10000.00,100.00
111,M,child,0.00,4,atlantean,10000.00,100.00
111,F,child,0.00,4,atlantean,10000.00,100.00
111,F,child,0.00,4,hyperborean,10000.00,100.00
111,M,child,0.00,4,hyperborean,10000.00,100.00
111,F,child,0.00,4,arcadian,10000.00,100.00
111,M,child,0.00,3,atlantean,10000.00,100.00
111,F,child,0.00,3,hyperborean,10000.00,100.00
111,M,child,0.00,3,atlantean,10000.00,100.00
111,F,child,0.00,3,arcadian,10000.00,100.00
111,F,child,0.00,3,atlantean,10000.00,100.00
111,F,child,0.00,3,hyperborean,10000.00,100.00
111,M,child,0.00,3,hyperborean,10000.00,100.00
111,F,child,0.00,2,atlantean,10000.00,100.00
111,M,child,0.00,2,atlantean,10000.00,100.00
111,X,child,0.00,2,hyperborean,10000.00,100.00
111,M,child,0.00,2,hyperborean,10000.00,100.00
111,M,child,0.00,2,atlantean,10000.00,100.00
111,M,child,0.00,2,atlantean,10000.00,100.00
111,F,child,0.00,2,arcadian,10000.00,100.00
111,M,child,0.00,1,atlantean,10000.00,100.00
111,M,child,0.00,1,arcadian,10000.00,100.00
111,F,child,0.00,1,atlantean,10000.00,100.00
111,F,child,0.00,1,atlantean,10000.00,100.00
111,F,child,0.00,1,atlantean,10000.00,100.00
111,M,child,0.00,1,arcadian,10000.00,100.00
111,M,child,0.00,1,arcadian,10000.00,100.00
111,M,child,0.00,1,arcadian,10000.00,100.00
111,M,child,0.00,0,atlantean,10000.00,100.00
111,F,child,0.00,0,arcadian,10000.00,100.00
111,F,child,0.00,0,atlantean,10000.00,100.00
111,F,child,0.00,0,atlantean,10000.00,100.00
111,M,child,0.00,0,arcadian,10000.00,100.00
111,F,child,0.00,0,arcadian,10000.00,100.00
111,F,child,0.00,0,atlantean,10000.00,100.00
111,F,child,0.00,0,arcadian,10000.00,100.00
111,M,child,0.00,0,atlantean,10000.00,100.00
112,F,retired,-1538.73,81,arcadian,-49212.16,72.22
112,F,retired,2855.93,78,atlantean,87131.40,114.73
112,F,retired,2539.63,74,hyperborean,82986.20,114.10
112,M,retired,4078.08,74,hyperborean,127644.72,116.55
112,M,retired,3841.88,73,atlantean,127697.65,116.30
112,F,retired,472.72,73,arcadian,14814.63,72.51
112,F,retired,-995.00,73,atlantean,-32865.01,83.51
112,F,retired,1263.86,72,arcadian,43048.51,98.60
112,F,retired,1270.11,72,arcadian,43180.52,98.61
112,M,retired,-885.66,71,atlantean,-30039.58,83.52
112,F,retired,2228.66,71,arcadian,77811.77,102.27
112,F,retired,4837.37,71,hyperborean,155624.09,117.42
112,F,retired,3576.23,71,arcadian,118187.85,104.79
112,F,retired,4607.49,71,hyperborean,156606.32,117.21
112,F,retired,2229.51,71,atlantean,78151.39,113.38
112,M,retired,2223.06,70,atlantean,74741.76,113.33
112,M,retired,4490.40,70,atlantean,151631.85,117.05
112,M,retired,1226.26,70,arcadian,42271.87,98.34
112,F,retired,-851.33,70,atlantean,-30398.27,83.51
112,F,retired,-847.23,70,atlantean,-30340.39,83.51
112,F,retired,3626.01,70,arcadian,119795.74,104.85
112,M,retired,-888.17,69,arcadian,-30755.73,72.41
112,M,retired,2110.93,69,hyperborean,73320.78,113.01
112,F,retired,3563.41,69,arcadian,117748.44,104.76
112,F,retired,2195.16,69,atlantean,73529.86,113.21
112,M,retired,4317.98,69,atlantean,149536.21,116.88
112,M,retired,-873.53,69,arcadian,-30533.03,72.41
112,M,retired,3507.00,69,hyperborean,117137.52,115.79
112,M,retired,3996.38,68,arcadian,146069.07,105.41
112,M,retired,3158.53,68,hyperborean,113551.03,115.28
112,F,retired,2049.65,68,atlantean,70955.83,112.85
112,M,retired,1045.26,68,atlantean,38243.96,108.18
112,F,retired,-828.13,68,hyperborean,-30957.19,83.49
112,F,retired,-877.06,68,atlantean,-30880.01,83.50
112,F,retired,-882.74,67,atlantean,-31267.60,83.50
112,M,retired,3919.04,67,arcadian,142504.41,105.29
112,F,retired,1964.94,67,hyperborean,68255.36,112.56
112,M,retired,-868.91,67,hyperborean,-31135.87,83.48
112,M,retired,-857.90,67,atlantean,-31072.97,83.49
112,F,retired,1022.91,66,hyperborean,35673.48,107.78
112,M,retired,968.33,66,atlantean,35726.97,107.41
112,M,retired,3817.81,66,arcadian,140409.84,105.08
112,M,retired,-841.33,66,arcadian,-31422.62,72.39
112,F,retired,2980.31,66,hyperborean,108250.27,114.86
112,M,retired,982.74,66,arcadian,35862.18,96.35
112,M,retired,3759.11,66,atlantean,138740.56,116.11
112,M,retired,3701.97,66,atlantean,138736.67,116.05
112,F,retired,-769.90,65,arcadian,-30018.20,70.00
112,F,retired,1730.67,65,arcadian,65686.96,100.24
112,F,retired,966.33,65,arcadian,35055.66,95.96
112,F,retired,1847.97,65,arcadian,65804.77,100.62
112,M,retired,1758.93,65,hyperborean,66315.65,111.46
112,F,retired,-770.10,65,hyperborean,-29955.45,85.00
112,F,retired,969.36,65,arcadian,35347.21,96.01
112,M,retired,3821.31,65,hyperborean,136844.77,115.61
112,F,service provider,10841.18,64,atlantean,135153.33,110.18
112,F,fisher,3944.63,64,hyperborean,62910.09,105.49
112,M,homemaker,-721.09,64,arcadian,-28817.47,88.89
112,M,farmer,3439.34,64,arcadian,35077.08,93.44
112,M,farmer,3458.09,64,atlantean,35347.42,104.56
112,X,homemaker,-714.12,64,atlantean,-28791.99,100.00
112,F,homemaker,-731.81,64,atlantean,-28740.55,100.00
112,F,homemaker,-753.52,64,arcadian,-28792.20,88.89
112,F,fisher,3946.16,63,atlantean,62704.82,105.47
112,F,craftsman,7699.59,63,hyperborean,101827.22,108.58
112,M,farmer,3611.17,63,arcadian,34743.51,93.66
112,M,farmer,3479.38,63,arcadian,34667.11,93.47
112,M,craftsman,8290.94,63,arcadian,101918.25,97.78
112,X,fisher,3858.29,63,atlantean,61175.23,105.35
112,F,homemaker,-707.45,63,hyperborean,-27758.97,100.00
112,F,service provider,9471.32,62,atlantean,124839.03,109.58
112,F,farmer,3234.16,62,arcadian,32920.30,93.13
112,F,fisher,3872.01,62,atlantean,58814.15,105.36
112,M,fisher,3726.24,62,hyperborean,59730.16,105.19
112,M,unemployed,-660.10,62,arcadian,-26423.69,50.00
112,F,farmer,3245.60,62,arcadian,33074.18,93.12
112,X,fisher,3763.38,62,atlantean,59019.00,105.23
112,F,farmer,2434.14,62,arcadian,778.76,91.57
112,M,unemployed,-626.92,61,hyperborean,-25109.74,61.11
112,M,unemployed,-654.52,61,hyperborean,-25164.57,61.11
112,F,craftsman,7268.00,61,hyperborean,94071.26,108.33
112,M,civil servant,9779.98,61,atlantean,121179.85,109.70
112,F,civil servant,9577.67,61,atlantean,119112.94,109.58
112,M,civil servant,9755.28,61,atlantean,119307.42,109.66
112,M,farmer,3204.28,61,arcadian,31424.85,93.05
112,F,farmer,3298.83,61,arcadian,31346.94,93.19
112,M,fisher,3477.99,60,atlantean,54816.24,104.85
112,F,farmer,3196.22,60,hyperborean,30337.60,104.16
112,F,unemployed,-613.37,60,arcadian,-23986.20,50.00
112,F,service provider,9062.76,60,hyperborean,115580.20,109.37
112,F,unemployed,-590.73,60,atlantean,-23947.99,61.11
112,M,civil servant,9447.40,60,atlantean,115117.71,109.52
112,F,service provider,9436.61,60,atlantean,107545.60,109.51
112,F,homemaker,-569.57,60,hyperborean,-24012.67,100.00
112,F,service provider,9365.62,60,atlantean,114758.18,109.48
112,F,farmer,3018.99,59,atlantean,28796.32,103.85
112,M,farmer,3022.32,59,arcadian,28719.65,92.74
112,F,service provider,8592.58,59,hyperborean,110593.45,109.10
