year,sex,profession,income
80,M,civil servant,7742.51
80,F,service provider,7644.66
80,M,civil servant,7484.55
80,M,service provider,7218.00
80,X,craftsman,5865.39
80,F,craftsman,5847.54
80,F,fisher,3210.58
80,M,farmer,1007.00
80,M,craftsman,6106.25
80,M,homemaker,-206.57
80,F,homemaker,-218.06
80,M,farmer,1013.72
80,F,civil servant,6010.66
80,F,civil servant,7275.67
80,M,farmer,928.45
80,F,craftsman,5033.74
80,M,fisher,3188.69
80,M,civil servant,7549.91
80,F,unemployed,-204.94
80,F,farmer,977.43
80,M,civil servant,7327.99
80,M,farmer,899.28
80,M,homemaker,-203.95
80,F,civil servant,6850.14
80,M,service provider,7132.35
80,F,farmer,916.07
80,M,farmer,945.80
80,F,fisher,3003.87
80,F,homemaker,-177.01
80,M,farmer,884.62
80,M,civil servant,6567.37
80,M,homemaker,-170.81
80,M,craftsman,5321.53
80,F,fisher,2845.62
80,F,homemaker,-183.93
80,M,homemaker,-172.63
80,F,homemaker,-170.92
80,F,craftsman,5110.47
80,M,fisher,2727.81
80,M,homemaker,-153.28
80,F,farmer,528.10
80,F,fisher,2737.16
80,F,service provider,6623.00
80,F,homemaker,-153.75
80,M,fisher,2371.32
80,M,farmer,788.82
80,F,craftsman,5275.78
80,F,fisher,2382.08
80,F,homemaker,-134.82
80,F,farmer,823.10
80,F,farmer,843.85
80,M,fisher,2706.51
80,F,civil servant,6310.68
80,M,farmer,381.97
80,F,fisher,2567.96
80,M,homemaker,-115.15
80,X,fisher,1980.99
80,X,service provider,6239.50
80,F,fisher,2680.33
80,F,craftsman,4791.56
80,M,craftsman,5180.00
80,F,fisher,2646.45
80,F,fisher,2494.95
80,F,fisher,2564.96
80,F,service provider,6036.65
80,F,craftsman,5040.46
80,F,craftsman,4609.48
80,M,homemaker,-101.02
80,M,craftsman,4767.37
80,F,civil servant,6311.19
80,F,service provider,5786.14
80,M,fisher,2595.97
80,F,homemaker,-90.13
80,M,service provider,5823.94
80,F,fisher,2528.47
80,F,fisher,2398.13
80,F,service provider,5060.17
80,F,craftsman,4522.71
80,M,farmer,702.79
80,M,farmer,709.30
80,M,craftsman,4570.55
80,F,farmer,732.33
80,F,homemaker,-75.29
80,F,craftsman,4538.26
80,F,farmer,705.41
80,M,fisher,2383.58
80,M,civil servant,5843.41
80,M,craftsman,4648.24
80,M,fisher,2303.44
80,F,fisher,2389.24
80,M,craftsman,4289.18
80,F,craftsman,4176.37
80,M,craftsman,4256.05
80,F,farmer,687.32
80,F,civil servant,5280.12
80,F,farmer,653.04
80,F,craftsman,4512.10
80,X,fisher,2261.12
80,M,service provider,5078.30
80,M,craftsman,4308.82
80,M,fisher,2197.37
80,F,homemaker,-45.66
80,F,fisher,2096.77
80,F,service provider,5151.16
80,F,unemployed,-46.26
80,F,fisher,2140.43
80,F,fisher,2145.18
80,F,farmer,602.39
80,F,homemaker,-34.74
80,F,farmer,590.89
80,M,homemaker,-37.29
80,F,farmer,630.54
80,F,fisher,2167.42
80,M,farmer,374.70
80,F,farmer,630.84
80,M,fisher,2091.68
80,M,craftsman,4054.59
80,M,homemaker,-24.59
80,M,homemaker,-24.55
80,M,fisher,2107.52
80,F,fisher,2009.50
80,F,service provider,5125.28
80,M,farmer,580.66
80,F,civil servant,4364.73
80,F,service provider,4903.05
80,F,fisher,2009.74
80,M,fisher,1946.13
80,M,farmer,554.45
80,M,service provider,4615.41
80,F,fisher,1621.40
80,M,farmer,582.74
80,F,homemaker,-16.60
80,F,homemaker,-15.73
80,F,craftsman,3697.98
80,F,homemaker,-16.39
80,F,farmer,589.89
80,M,homemaker,-9.24
80,M,fisher,1891.10
80,F,craftsman,3576.08
80,F,fisher,1823.69
80,M,civil servant,4729.10
80,M,homemaker,-8.76
80,M,unemployed,-8.64
80,M,craftsman,3907.99
80,M,civil servant,4430.08
80,F,craftsman,3480.07
80,M,craftsman,3602.00
80,F,fisher,1752.06
80,M,farmer,509.10
80,F,homemaker,-0.15
80,F,homemaker,0.17
80,F,homemaker,6.04
80,M,civil servant,4236.26
80,M,homemaker,6.46
80,F,fisher,1853.34
80,M,homemaker,6.67
80,M,homemaker,6.75
80,F,fisher,1776.08
80,F,farmer,458.15
80,M,farmer,461.28
80,M,service provider,4104.61
80,M,homemaker,13.81
80,F,craftsman,3254.34
80,M,farmer,482.61
80,M,civil servant,4182.36
80,M,service provider,4360.62
80,F,unemployed,21.69
80,F,fisher,1608.03
80,F,farmer,448.64
80,F,fisher,1595.17
80,M,fisher,1610.70
80,F,homemaker,20.43
80,F,farmer,449.77
80,M,service provider,4009.13
80,F,service provider,4047.15
80,F,fisher,1567.63
80,M,homemaker,26.74
80,M,farmer,450.15
80,M,farmer,428.02
80,X,homemaker,27.15
80,F,homemaker,27.30
80,F,homemaker,26.35
80,F,fisher,1552.26
80,F,craftsman,2946.84
80,M,farmer,416.43
80,M,farmer,439.90
80,M,craftsman,3056.79
80,X,fisher,1526.89
80,F,homemaker,31.79
80,F,service provider,3668.78
80,F,farmer,418.82
80,F,fisher,1438.13
80,M,fisher,1486.31
80,M,unemployed,38.08
80,F,farmer,383.49
80,X,fisher,1455.72
80,F,homemaker,38.75
80,M,unemployed,46.52
80,M,unemployed,43.04
80,F,craftsman,2891.85
80,M,civil servant,3547.84
80,F,civil servant,3598.28
80,M,civil servant,3430.19
80,M,farmer,371.72
80,F,farmer,392.96
80,M,fisher,1422.44
80,F,farmer,346.85
80,F,unemployed,50.30
80,F,service provider,3240.28
80,F,unemployed,49.73
80,M,civil servant,3459.43
80,F,service provider,3312.64
80,F,homemaker,47.70
80,F,service provider,3224.77
80,F,farmer,336.66
80,M,farmer,343.27
80,F,service provider,3324.04
80,F,homemaker,55.84
80,M,fisher,1262.94
80,F,civil servant,3030.92
80,F,craftsman,2559.71
80,M,farmer,329.94
80,M,homemaker,53.37
80,M,fisher,1190.42
80,F,farmer,321.12
80,M,fisher,1269.59
80,M,fisher,1212.94
80,F,farmer,319.54
80,F,farmer,334.97
80,M,farmer,339.54
80,F,unemployed,59.73
80,M,fisher,1243.00
80,M,homemaker,59.82
80,M,craftsman,2223.46
80,M,civil servant,2902.06
80,M,farmer,289.86
80,F,civil servant,3026.10
80,F,farmer,303.98
80,F,unemployed,65.64
80,M,farmer,307.47
80,F,fisher,1183.34
80,F,unemployed,68.57
80,M,service provider,2725.83
80,M,homemaker,66.42
80,X,homemaker,67.57
80,M,farmer,302.17
80,F,fisher,1107.96
80,F,homemaker,68.17
80,F,civil servant,2596.28
80,M,craftsman,2077.09
80,F,craftsman,2113.00
80,M,service provider,2784.58
80,F,homemaker,74.83
80,M,craftsman,2075.61
80,F,service provider,2567.80
80,M,fisher,1000.83
80,M,craftsman,2058.67
80,F,farmer,269.63
80,M,homemaker,69.09
80,M,homemaker,74.03
80,F,unemployed,77.67
80,M,fisher,943.64
80,F,farmer,259.72
80,F,fisher,984.10
80,M,farmer,262.70
80,F,service provider,2520.00
80,M,unemployed,75.41
80,M,craftsman,1845.23
80,F,farmer,238.47
80,F,unemployed,76.65
80,F,craftsman,1952.34
80,M,craftsman,1851.29
80,M,homemaker,81.25
80,M,unemployed,76.05
80,M,craftsman,1710.06
80,F,homemaker,81.47
80,F,civil servant,2195.29
80,F,farmer,239.72
80,M,farmer,227.69
80,M,unemployed,83.67
80,M,fisher,871.90
80,F,unemployed,77.17
80,M,unemployed,79.41
80,M,civil servant,2172.10
80,M,homemaker,78.70
80,F,child,0.00
80,M,child,0.00
80,M,child,0.00
80,F,child,0.00
80,M,child,0.00
80,F,child,0.00
80,X,child,0.00
80,F,child,0.00
80,F,child,0.00
80,F,child,0.00
80,M,child,0.00
80,M,child,0.00
80,M,child,0.00
80,M,child,0.00
80,X,child,0.00
80,F,child,0.00
80,M,child,0.00
80,M,child,0.00
80,M,child,0.00
80,M,child,0.00
80,M,child,0.00
80,M,child,0.00
80,M,child,0.00
80,M,child,0.00
80,M,child,0.00
80,F,child,0.00
80,M,child,0.00
80,F,child,0.00
80,M,child,0.00
80,F,child,0.00
80,F,child,0.00
80,F,child,0.00
80,M,child,0.00
80,M,child,0.00
80,F,child,0.00
80,M,child,0.00
80,F,child,0.00
80,F,child,0.00
80,F,child,0.00
80,F,child,0.00
80,F,child,0.00
80,M,child,0.00
80,M,child,0.00
80,M,child,0.00
80,M,child,0.00
80,F,child,0.00
80,M,child,0.00
80,F,child,0.00
80,M,child,0.00
80,F,child,0.00
80,M,child,0.00
80,M,child,0.00
80,X,child,0.00
80,M,child,0.00
80,F,child,0.00
80,F,child,0.00
80,F,child,0.00
80,M,child,0.00
80,M,child,0.00
80,F,child,0.00
80,F,child,0.00
80,M,child,0.00
80,F,child,0.00
80,F,child,0.00
80,M,child,0.00
80,M,child,0.00
80,F,child,0.00
80,F,child,0.00
80,F,child,0.00
80,F,child,0.00
80,F,child,0.00
80,M,child,0.00
80,F,child,0.00
80,F,child,0.00
80,M,child,0.00
80,F,child,0.00
80,M,child,0.00
80,M,child,0.00
80,F,child,0.00
80,F,child,0.00
80,M,child,0.00
80,F,child,0.00
80,M,child,0.00
80,F,child,0.00
80,M,child,0.00
80,M,child,0.00
80,F,child,0.00
80,F,child,0.00
80,F,child,0.00
80,M,child,0.00
80,M,child,0.00
80,M,child,0.00
81,F,retired,2696.11
81,F,retired,2185.28
81,M,retired,3326.32
81,F,retired,4316.95
81,M,retired,882.04
81,M,retired,3333.63
81,M,retired,4105.94
81,F,retired,3133.96
81,F,retired,2161.78
81,M,retired,1072.20
81,F,retired,1969.74
81,F,retired,2224.86
81,F,retired,-941.29
81,F,retired,2172.26
81,M,retired,755.09
81,M,retired,1353.72
81,M,retired,3314.15
81,M,retired,4086.89
81,X,retired,2170.75
81,M,retired,3468.38
81,F,retired,4137.18
81,F,retired,1179.26
81,M,retired,1136.99
81,F,retired,4165.61
81,M,retired,-877.22
81,F,retired,2013.36
81,F,retired,-88.93
81,M,retired,2058.31
81,F,retired,3312.62
81,X,retired,-743.71
81,F,retired,1174.21
81,F,retired,4058.52
81,M,retired,4226.26
81,F,retired,3099.80
81,M,retired,1129.81
81,F,retired,1999.01
81,X,retired,-737.32
81,M,retired,-724.80
81,F,retired,2002.81
81,F,retired,-158.45
81,M,retired,3995.36
81,F,retired,3089.95
81,F,civil servant,10173.36
81,M,farmer,1908.89
81,M,civil servant,10759.13
81,F,unemployed,-689.18
81,M,fisher,4411.05
81,M,service provider,11135.14
81,M,farmer,3418.62
81,F,fisher,4432.78
81,F,craftsman,7016.30
81,F,farmer,3278.58
81,F,craftsman,8234.56
81,M,craftsman,8221.04
81,F,homemaker,-605.65
81,M,fisher,4376.65
81,F,civil servant,10485.61
81,M,craftsman,8339.46
81,M,fisher,4330.97
81,F,farmer,3297.75
81,M,fisher,4338.12
81,F,craftsman,8010.40
81,M,homemaker,-559.03
81,M,service provider,9534.08
81,F,service provider,10261.72
81,M,farmer,2315.89
81,F,service provider,10501.75
81,M,homemaker,-522.45
81,F,craftsman,7405.40
81,M,craftsman,7513.25
81,M,homemaker,-513.42
81,M,homemaker,-497.42
81,M,service provider,9864.08
81,F,homemaker,-493.57
81,M,service provider,9254.66
81,M,fisher,3359.61
81,M,homemaker,-480.96
81,M,craftsman,7528.26
81,M,farmer,2879.06
81,M,homemaker,-464.57
81,F,homemaker,-458.64
81,M,service provider,9723.43
81,F,homemaker,-484.91
81,M,fisher,3951.38
81,M,homemaker,-431.40
81,M,fisher,3777.17
81,F,farmer,2802.05
81,M,farmer,2852.38
81,F,service provider,8804.69
81,M,fisher,3956.78
81,M,service provider,8902.89
81,M,fisher,2458.93
81,F,civil servant,8655.30
81,M,fisher,3672.89
81,M,fisher,3913.44
81,F,homemaker,-400.79
81,M,farmer,2961.79
81,M,farmer,2933.43
81,M,homemaker,-367.94
81,M,fisher,3736.99
81,F,fisher,3556.34
81,M,craftsman,7120.29
81,M,civil servant,8869.78
81,X,craftsman,6199.04
81,F,farmer,2740.84
81,M,farmer,2871.80
81,F,craftsman,6525.19
81,M,fisher,3433.10
81,F,service provider,8057.85
81,F,civil servant,8014.61
81,M,fisher,3591.05
81,F,fisher,3062.53
81,M,fisher,2282.63
81,F,homemaker,-303.53
81,M,farmer,2565.02
81,M,fisher,3423.79
81,F,service provider,8248.46
81,M,fisher,3478.27
81,M,craftsman,6377.83
81,F,service provider,7089.28
81,M,unemployed,-308.36
81,M,homemaker,-285.14
81,M,homemaker,-278.55
81,F,craftsman,6443.05
81,M,farmer,2617.38
81,M,service provider,7556.75
81,M,farmer,2482.35
81,F,homemaker,-300.89
81,M,unemployed,-275.70
81,M,civil servant,8206.30
81,F,service provider,7887.66
81,M,civil servant,7579.30
81,M,service provider,7893.29
81,X,craftsman,6331.79
81,F,craftsman,5974.85
81,F,fisher,3195.04
81,M,farmer,2616.06
81,M,craftsman,6445.41
81,M,homemaker,-235.46
81,F,homemaker,-235.87
81,M,farmer,2454.83
81,F,civil servant,6326.72
81,F,civil servant,7388.92
81,M,farmer,2408.01
81,F,craftsman,5001.31
81,M,fisher,3273.31
81,M,civil servant,7224.60
81,F,unemployed,-210.61
81,F,farmer,2499.84
81,M,civil servant,7271.10
81,M,farmer,2459.95
81,M,homemaker,-217.46
81,F,civil servant,6956.28
81,M,service provider,7178.88
81,F,farmer,2355.71
81,M,farmer,2380.12
81,F,fisher,2934.85
81,F,homemaker,-198.17
81,M,farmer,2438.87
81,M,civil servant,6947.87
81,M,homemaker,-194.36
81,M,craftsman,5580.68
81,F,fisher,2829.97
81,F,homemaker,-191.92
81,M,homemaker,-186.32
81,F,homemaker,-195.35
81,F,craftsman,5448.53
81,M,fisher,2760.99
81,M,homemaker,-167.26
81,F,farmer,1941.90
81,F,fisher,2895.19
81,F,service provider,7115.42
81,F,homemaker,-180.70
81,M,fisher,2373.34
81,M,farmer,2256.23
81,F,craftsman,5442.53
81,F,fisher,2280.43
81,F,homemaker,-162.54
81,F,farmer,2158.96
81,F,farmer,2192.26
81,M,fisher,2875.82
81,F,civil servant,6709.82
81,M,farmer,1822.62
81,F,fisher,2886.88
81,M,homemaker,-138.96
81,X,fisher,2067.80
81,X,service provider,6362.97
81,F,fisher,2744.57
81,F,craftsman,5315.62
81,M,craftsman,4925.92
81,F,fisher,2809.62
81,F,fisher,2627.64
81,F,fisher,2805.80
81,F,service provider,5972.01
81,F,craftsman,4860.49
81,F,craftsman,5089.95
81,M,homemaker,-115.03
81,M,craftsman,4867.75
81,F,civil servant,6422.47
81,F,service provider,6104.56
81,M,fisher,2551.56
81,F,homemaker,-101.25
81,M,service provider,5985.63
81,F,fisher,2434.10
81,F,fisher,2615.06
81,F,service provider,5261.96
81,F,craftsman,4747.43
81,M,farmer,2107.87
81,M,farmer,2016.94
81,M,craftsman,4990.33
81,F,farmer,2004.23
81,F,homemaker,-84.98
81,F,craftsman,4862.39
81,F,farmer,1860.70
81,M,fisher,2409.01
81,M,civil servant,5914.32
81,M,craftsman,4593.30
81,M,fisher,2531.40
81,F,fisher,2384.69
81,M,craftsman,4552.45
81,F,craftsman,4229.63
81,M,craftsman,4380.11
81,F,farmer,1842.94
81,F,civil servant,5384.74
81,F,farmer,1833.77
81,F,craftsman,4768.61
81,X,fisher,2242.32
81,M,service provider,5484.78
81,M,craftsman,4572.79
81,M,fisher,2174.67
81,F,homemaker,-56.16
81,F,fisher,2178.78
81,F,service provider,5567.31
81,F,unemployed,-56.27
81,F,fisher,2184.98
81,F,fisher,2182.78
81,F,farmer,1734.73
81,F,homemaker,-46.27
81,F,farmer,1714.99
81,M,homemaker,-50.33
81,F,farmer,1812.00
81,F,fisher,2230.26
81,M,farmer,1554.98
81,F,farmer,1705.52
81,M,fisher,2147.75
81,M,craftsman,4039.65
81,M,homemaker,-36.93
81,M,homemaker,-36.18
81,M,fisher,2189.89
81,F,fisher,2069.63
81,F,service provider,4900.54
81,M,farmer,1745.09
81,F,civil servant,4759.44
81,F,service provider,5319.84
81,F,fisher,2209.32
81,M,fisher,2127.05
81,M,farmer,1648.33
81,M,service provider,4788.59
81,F,fisher,1706.25
81,M,farmer,1610.88
81,F,homemaker,-28.76
81,F,homemaker,-27.06
81,F,craftsman,4109.76
81,F,homemaker,-26.31
81,F,farmer,1650.65
81,M,homemaker,-18.55
81,M,fisher,2052.55
81,F,craftsman,3745.65
81,F,fisher,2030.58
81,M,civil servant,4651.05
81,M,homemaker,-20.21
81,M,unemployed,-19.73
81,M,craftsman,3991.54
81,M,civil servant,4801.06
81,F,craftsman,3638.77
81,M,craftsman,3916.95
81,F,fisher,1867.50
81,M,farmer,1544.60
81,F,homemaker,-9.77
81,F,homemaker,-9.49
81,F,homemaker,-3.10
81,M,civil servant,4597.17
81,M,homemaker,-2.86
81,F,fisher,1787.80
81,M,homemaker,-2.73
81,M,homemaker,-2.41
81,F,fisher,1912.81
81,F,farmer,1538.04
81,M,farmer,1427.50
81,M,service provider,4147.52
81,M,homemaker,4.74
81,F,craftsman,3623.40
81,M,farmer,1448.74
81,M,civil servant,4141.68
81,M,service provider,4335.01
81,F,unemployed,13.78
81,F,fisher,1722.44
81,F,farmer,1409.64
81,F,fisher,1729.64
81,M,fisher,1681.07
81,F,homemaker,12.68
81,F,farmer,1400.86
81,M,service provider,4253.26
81,F,service provider,3984.82
81,F,fisher,1576.12
81,M,homemaker,20.51
81,M,farmer,1383.61
81,M,farmer,1375.15
81,X,homemaker,19.31
81,F,homemaker,20.33
81,F,homemaker,19.37
81,F,fisher,1657.28
81,F,craftsman,3198.78
81,M,farmer,1312.93
81,M,farmer,1382.25
81,M,craftsman,2973.11
81,X,fisher,1513.97
81,F,homemaker,25.04
81,F,service provider,3859.70
81,F,farmer,1243.02
81,F,fisher,1551.47
81,M,fisher,1480.55
81,M,unemployed,34.47
81,F,farmer,1350.17
81,X,fisher,1461.10
81,F,homemaker,32.07
81,M,unemployed,39.66
81,M,unemployed,39.26
81,F,craftsman,2968.63
81,M,civil servant,3709.00
81,F,civil servant,3648.75
81,M,civil servant,3688.81
81,M,farmer,1185.99
81,F,farmer,1246.80
81,M,fisher,1425.68
81,F,farmer,1224.94
81,F,unemployed,44.68
81,F,service provider,3474.88
81,F,unemployed,44.00
81,M,civil servant,3524.63
81,F,service provider,3334.75
81,F,homemaker,44.86
81,F,service provider,3306.73
81,F,farmer,1163.92
81,M,farmer,1187.58
81,F,service provider,3236.52
81,F,homemaker,47.50
81,M,fisher,1298.78
81,F,civil servant,3340.18
81,F,craftsman,2712.91
81,M,farmer,1210.55
81,M,homemaker,50.69
81,M,fisher,1296.18
81,F,farmer,1150.25
81,M,fisher,1263.86
81,M,fisher,1267.65
81,F,farmer,1080.44
81,F,farmer,1165.89
81,M,farmer,1148.52
81,F,unemployed,56.45
81,M,fisher,1242.82
81,M,homemaker,58.15
81,M,craftsman,2461.50
81,M,civil servant,2916.30
81,M,farmer,1066.67
81,F,civil servant,3060.98
81,F,farmer,1053.68
81,F,unemployed,65.01
81,M,farmer,1018.51
81,F,fisher,1159.67
81,F,unemployed,63.94
81,M,service provider,3028.52
81,M,homemaker,62.89
81,X,homemaker,65.35
81,M,farmer,944.02
81,F,fisher,1195.88
81,F,homemaker,68.30
81,F,civil servant,2721.25
81,M,craftsman,2151.08
81,F,craftsman,2353.29
81,M,service provider,2697.59
81,F,homemaker,68.59
81,M,craftsman,2138.37
81,F,service provider,2697.94
81,M,fisher,1085.21
81,M,craftsman,2190.78
81,F,farmer,969.16
81,M,homemaker,68.82
81,M,homemaker,74.20
81,F,unemployed,72.46
81,M,fisher,1068.05
81,F,farmer,945.19
81,F,fisher,990.17
81,M,farmer,891.73
81,F,service provider,2664.56
81,M,unemployed,73.62
81,M,craftsman,1878.25
81,F,farmer,843.98
81,F,unemployed,78.03
81,F,craftsman,1942.74
81,M,craftsman,1964.66
81,M,homemaker,75.55
81,M,unemployed,75.61
81,M,craftsman,1938.47
81,F,homemaker,78.78
81,F,civil servant,2405.15
81,F,farmer,805.96
81,M,farmer,817.17
81,M,unemployed,80.95
81,M,fisher,857.60
81,F,unemployed,78.59
81,M,unemployed,77.99
81,M,civil servant,2265.91
81,M,homemaker,81.59
81,F,unemployed,81.09
81,M,unemployed,79.05
81,M,homemaker,80.10
81,F,homemaker,80.89
81,M,service provider,2086.81
81,F,child,0.00
81,X,child,0.00
81,F,child,0.00
81,F,child,0.00
81,F,child,0.00
81,M,child,0.00
81,M,child,0.00
81,M,child,0.00
81,M,child,0.00
81,X,child,0.00
81,F,child,0.00
81,M,child,0.00
81,M,child,0.00
81,M,child,0.00
81,M,child,0.00
81,M,child,0.00
81,M,child,0.00
81,M,child,0.00
81,M,child,0.00
81,M,child,0.00
81,F,child,0.00
81,M,child,0.00
81,F,child,0.00
81,M,child,0.00
81,F,child,0.00
81,F,child,0.00
81,F,child,0.00
81,M,child,0.00
81,M,child,0.00
81,F,child,0.00
81,M,child,0.00
81,F,child,0.00
81,F,child,0.00
81,F,child,0.00
81,F,child,0.00
81,F,child,0.00
81,M,child,0.00
81,M,child,0.00
81,M,child,0.00
81,M,child,0.00
81,F,child,0.00
81,M,child,0.00
81,F,child,0.00
81,M,child,0.00
81,F,child,0.00
81,M,child,0.00
81,M,child,0.00
81,X,child,0.00
81,M,child,0.00
81,F,child,0.00
81,F,child,0.00
81,F,child,0.00
81,M,child,0.00
81,M,child,0.00
81,F,child,0.00
81,F,child,0.00
81,M,child,0.00
81,F,child,0.00
81,F,child,0.00
81,M,child,0.00
81,M,child,0.00
81,F,child,0.00
81,F,child,0.00
81,F,child,0.00
81,F,child,0.00
81,F,child,0.00
81,M,child,0.00
81,F,child,0.00
81,F,child,0.00
81,M,child,0.00
81,F,child,0.00
81,M,child,0.00
81,M,child,0.00
81,F,child,0.00
81,F,child,0.00
81,M,child,0.00
81,F,child,0.00
81,M,child,0.00
81,F,child,0.00
81,M,child,0.00
81,M,child,0.00
81,F,child,0.00
81,F,child,0.00
81,F,child,0.00
81,M,child,0.00
81,M,child,0.00
81,M,child,0.00
81,F,child,0.00
81,F,child,0.00
81,M,child,0.00
81,F,child,0.00
82,F,retired,2276.70
82,M,retired,3287.19
82,F,retired,3315.65
82,F,retired,2214.43
82,M,retired,1052.96
82,F,retired,2139.60
82,F,retired,2294.88
82,F,retired,-988.13
82,F,retired,2386.57
82,M,retired,736.96
82,M,retired,1413.11
82,M,retired,3354.35
82,M,retired,4222.04
82,X,retired,2323.88
82,F,retired,1171.55
82,M,retired,1200.96
82,M,retired,-887.40
82,F,retired,2171.35
82,F,retired,-110.27
82,M,retired,2181.34
82,F,retired,3371.71
82,X,retired,-865.68
82,F,retired,1188.08
82,F,retired,4292.11
82,M,retired,4175.40
82,F,retired,3334.02
82,M,retired,1099.76
82,F,retired,2025.20
82,X,retired,-784.31
82,M,retired,-753.11
82,F,retired,1989.57
82,F,retired,-192.40
82,M,retired,4097.06
